"REF_DATE","City","Immigrants","CPI_current","Adj_rent","Province","Net interprovincial migration","Net intraprovincial migration","Net non-permanent residents","Residual_deviation","Net_International_Migration","Births","Deaths","Natural_Growth","Population_Estimate","M_Income","Bachelor_Unit","One bedroom units","Three bedroom units","Two bedroom units","Crime severity index","Violent crime severity index","Average_Rent","Average_Rent_log","YoY_diff","Change_in_M_income","Labour force","Employment","Full-time employment","Part-time employment","Unemployment","Not in labour force","Unemployment_rate","Participation rate","Employment_rate","Vacancy_Rate","Housing starts","Housing under construction","Housing_completions","Percentage","Percentage3","Imm_pop","Change_Vacancy","Change_UnEm","Change_Participation","Imm_pop100","Log_Adj_Rent","Chng_Log_AdjR","Adj_M_Income","Group","avg_rent","avg_immigrants","avg_Net_imm","GDP_cma","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","GDP_pro","STATUS","SYMBOL","TERMINATED","DECIMALS","Population_Growth","Population_Growth_RD","PopG_Population","PopG_PRD","Change_Pop_g","Immigrants1","Change_Rent","Change_Imm","Change_Int_Migration","Pop_pop100","Pop_percentage"
2012,"Edmonton",11574,121.7,1284.29663105998,"Alberta",8646,2797,3247,-4461,13304,15522,6843,8679,1234307,101800,760,882.5,1214.5,1080,84.68,96.09,984.25,6.89187992982385,0.0308232538509499,10100,739.2,704.1,585.9,118.2,35,260.2,4.7,74,70.5,1.6,12837,11923,10166,0.00882400887215365,0.00898023179949335,0.00960225396609427,-1.7,-0.7,0.299999999999997,0.960225396609427,7.1579664786434,0.0159223158909372,118866.470588235,"Group2",1075.36299014709,6636.13513513513,6686.89189189189,80878,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",302132,NA,NA,NA,1,30629,35090,0.0248147340977569,0.0284289078811025,12324,1127,20.28703973387,1127,6079,2.48147340977569,2.54110451639452
2013,"Edmonton",12746,122.8,1343.70059717698,"Alberta",13173,2707,5449,-4382,16888,16271,7191,9080,1271773,101900,784.333333333333,929.5,1291,1151.5,85.86,91.54,1039.08333333333,6.94609419320859,0.0542142633847389,100,757.8,722,611.8,110.1,35.8,270.3,4.7,73.7,70.2,1.4,14689,13767,12659,0.00960225396609427,0.00977592406301391,0.0103264422870485,-0.2,0,-0.299999999999997,1.03264422870485,7.20318272630858,0.0452162476651754,118983.235294118,"Group2",1096.15518898377,6779.78378378378,6619.08108108108,88141,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",331477.2,NA,NA,NA,1,39141,43523,0.0307767188012326,0.0342223022504802,8512,1172,59.403966117,1172,3584,3.07767188012326,3.17109114669203
2014,"Edmonton",14982,125.2,1413.28194888179,"Alberta",13886,3828,3510,-4333,17321,17102,7363,9739,1312214,105100,843,998.5,1377.75,1237.75,88.48,94.8,1114.25,7.01593681182667,0.0698426186180798,3200,776,736.2,614.1,122,39.8,282.6,5.1,73.3,69.6,1.7,13872,14732,13140,0.0103264422870485,0.0105745921074683,0.0117804042073546,0.3,0.399999999999999,-0.400000000000006,1.17804042073546,7.2536699019737,0.0504871756651264,122719.705882353,"Group2",1101.97838053709,6760.13513513513,6224.48648648649,89908,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",365191.1,NA,NA,NA,1,40946,45279,0.0312037518270648,0.0345058046934418,1805,2236,69.58135170481,2236,433,3.12037518270648,3.21959972416461
2015,"Edmonton",14085,126.6,1426.81674565561,"Alberta",10271,3632,-6583,-4228,6231,17789,7817,9972,1338092,107300,871,1017.75,1396.25,1265,103.42,105.95,1137.5,7.03658815082511,0.02065133899844,2200,795.5,748.2,624.9,123.4,47.3,283.4,5.9,73.7,69.3,4.2,17050,14912,16530,0.0117804042073546,0.0121379851203955,0.0107337675104823,2.5,0.800000000000001,0.400000000000006,1.07337675104823,7.26320118992806,0.00953128795436253,125288.529411765,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,90214,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",311906,NA,NA,NA,1,26474,30702,0.0197848877356714,0.0229446106844671,-14472,-897,13.5347967738201,-897,-11090,1.97848877356714,2.01750629089463
2016,"Edmonton",21467,128.4,1385.24863707165,"Alberta",-2399,4151,-2130,-3418,17335,18325,7692,10633,1364394,112900,849.75,1007.25,1385,1238.25,107.37,102.95,1120.0625,7.02113976630361,-0.0154483845214983,5600,801,741.3,612,129.3,59.6,294.9,7.4,73.1,67.6,7.1,10036,9785,15123,0.0107337675104823,0.0110750896582959,0.0160429925595549,2.9,1.5,-0.600000000000009,1.60429925595549,7.23363492386078,-0.0295662660672829,131827.352941176,"Group2",1136.01222425697,8065.32432432432,7489.83783783784,86839,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",292561.7,NA,NA,NA,1,25569,28987,0.0187401879515741,0.021245329428303,-905,7382,-41.5681085839601,7382,11104,1.87401879515741,1.91085515794131
2017,"Edmonton",16773,130.4,1356.46740797546,"Alberta",-3721,5888,-1968,NA,13429,18103,7944,10159,1390149,99500,839,1020.75,1375,1220.75,113.63,108.19,1113.875,7.01560020593288,-0.0055395603707229,-13400,810.1,742.9,607.2,135.7,67.2,305,8.3,72.6,66.6,7,11435,10372,10753,0.0160429925595549,0.0163593743093733,0.012293369803737,-0.0999999999999996,0.9,-0.5,1.2293369803737,7.21263910525337,-0.0209958186074148,116180.882352941,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,87147,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",319212,NA,NA,NA,1,19867,NA,0.0142912738130949,NA,-5702,-4694,-28.7812290961899,-4694,-3906,1.42912738130949,1.45610432177216
2018,"Edmonton",14645,133.4,1337.3453898051,"Alberta",-953,4174,-461,NA,13233,17184,8436,8748,1415351,97600,850,1015.75,1381.5,1246.5,116.49,108.96,1123.4375,7.02414846034947,0.00854825441658225,-1900,818.6,765.7,629.7,136,52.9,318.2,6.5,72,67.3,5.3,10038,9952,10091,0.012293369803737,0.0125350125402439,0.0105348419485969,-1.7,-1.8,-0.599999999999994,1.05348419485969,7.19844187568098,-0.0141972295723889,113962.352941176,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,90485,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",332659.4,NA,NA,NA,1,21028,NA,0.0148570919863695,NA,1161,-2128,-19.12201817036,-2128,-196,1.48570919863695,1.51264360870669
2019,"Edmonton",15480,136,1325.93621323529,"Alberta",-530,4254,375,NA,14756,17323,8319,9004,1442835,99500,867.75,1017.75,1396.25,1260.5,115.68,110.3,1135.5625,7.03488340186266,0.010734941513193,1900,840.6,779.5,644.1,135.4,61.1,320.2,7.3,72.4,67.2,4.9,10720,10260,10384,0.0105348419485969,0.0107337030212681,0.0109372162806258,-0.399999999999999,0.8,0.400000000000006,1.09372162806258,7.18987406493964,-0.00856781074133561,116180.882352941,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,91568,"2016A000248","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462994","9.1.1",339674.4,NA,NA,NA,1,23230,NA,0.0161002470829998,NA,2202,835,-11.4091765698099,835,1523,1.61002470829998,1.64128898061329
2006,"Greater Sudbury",123,109.1,907.68415826459,"Ontario",-53,842,338,447,269,1393,1425,-32,166751,67000,421.666666666667,585,764.5,723.25,89.56,94.03,623.604166666667,6.43551581879483,0.0388292486770236,NA,86.7,80.4,64.8,15.6,6.2,50.4,7.2,63.2,58.6,1.1,477,175,449,0.00091117833582388,0.00091344777819052,0.00074420068006631,-0.3,NA,NA,0.0744200680066312,6.81089647476884,0.0193931902999047,78232.3529411765,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",536925.4,NA,NA,NA,1,184,-263,0.00110344165852079,-0.00157720193582047,413,-27,17.43330156677,-27,277,0.110344165852079,0.111327581408294
2007,"Greater Sudbury",128,111.5,954.520926756352,"Ontario",-77,412,53,131,19,1492,1420,72,167308,71300,458.666666666667,622.666666666667,806.5,793,78.97,91.38,670.208333333333,6.50758860932518,0.0720727905303562,4300,88.6,83.6,66.9,16.6,5,49.6,5.6,64.1,60.5,0.5,587,265,494,0.00074420068006631,0.00074716623537558,0.0007676115885362,-0.6,-1.6,0.899999999999991,0.0767611588536201,6.86120956723804,0.0503130924692066,83253.2352941177,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",560149.5,NA,NA,NA,1,14,-117,0.0000836780070289526,-0.000699309058741961,-170,5,46.836768491762,5,-250,0.00836780070289526,0.00839575174961469
2008,"Greater Sudbury",171,114.1,1005.25781478236,"Ontario",-27,386,12,146,98,1537,1432,105,168016,67700,488,664.666666666667,887.25,849.25,73.34,75.12,722.291666666667,6.58242902777118,0.074840418445997,-3600,88.1,82.8,66.4,16.4,5.3,51.1,6,63.2,59.4,0.5,543,244,566,0.0007676115885362,0.00077445274023161,0.00102206708585364,0,0.4,-0.899999999999991,0.102206708585364,6.91299931971618,0.0517897524781414,79049.705882353,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",567992.1,NA,NA,NA,1,176,30,0.00104751928387773,0.000178554423388249,162,43,50.736888026008,43,79,0.104751928387773,0.105195208836398
2009,"Greater Sudbury",133,114.4,1025.49657634033,"Ontario",-261,-145,68,164,149,1666,1441,225,168148,63200,509.333333333333,689,897,859.75,80.94,98.29,738.770833333333,6.6049877691123,0.0225587413411166,-4500,88.8,80.3,63.1,17.2,8.5,50.9,9.6,63.6,57.5,2.6,450,300,394,0.00102206708585364,0.00102548110656008,0.00079159127702123,2.1,3.6,0.399999999999999,0.0791591277021236,6.93293223897963,0.0199329192634483,73795.2941176471,"Group1",1060.69803085428,6315.64864864865,6902.13513513513,7022,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",557436.6,NA,NA,NA,1,113,-51,0.000672027023812356,-0.000303304231986107,-63,-38,20.23876155797,-38,51,0.0672027023812356,0.0672554994762403
2010,"Greater Sudbury",124,116.5,1023.96466380544,"Ontario",-387,-673,127,192,134,1666,1393,273,167687,60000,511,700.333333333333,911.5,882,84.36,84.92,751.208333333333,6.62168302119425,0.0166952520819592,-3200,90.1,81.6,64.8,16.8,8.5,49.7,9.4,64.4,58.4,2.5,575,446,427,0.00079159127702123,0.00079494106677505,0.00073744558365249,-0.1,-0.199999999999999,0.800000000000004,0.0737445583652497,6.93143729700153,-0.0014949419780983,70058.8235294118,"Group1",1065.58649808607,6957.18918918919,6834.97297297297,8184,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",587627.9,NA,NA,NA,1,20,-172,0.000119269830100127,-0.00102572053886109,-93,-9,-1.53191253489001,-9,-15,0.0119269830100127,0.0118942836072983
2011,"Greater Sudbury",138,119.9,1039.48992215735,"Ontario",-173,-215,83,221,140,1479,1530,-51,167609,74500,545,719.666666666667,965.5,909.25,79.09,78.44,784.854166666667,6.66549792557718,0.0438149043829297,14500,89.2,82.8,67.3,15.6,6.3,50.9,7.1,63.7,59.1,2.7,595,442,593,0.00073744558365249,0.00073802495000476,0.00082296182769087,0.2,-2.3,-0.700000000000003,0.0822961827690877,6.94648541235675,0.0150481153552171,86989.705882353,"Group1",1063.9539744081,6691,6083.97297297297,9894,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",616138.5,NA,NA,NA,1,-84,-305,-0.000501166405145308,-0.0018197113520157,-104,14,15.5252583519101,14,6,-0.0501166405145308,-0.0500933286420534
2012,"Greater Sudbury",146,121.7,1075.98308682553,"Ontario",-233,433,154,65,118,1654,1441,213,168205,68500,579.666666666667,748,1018.25,952.5,71.37,74.68,824.604166666667,6.714903473215,0.0494055476378179,-6000,88.6,82.3,66.4,15.9,6.3,52,7.1,63,58.5,2.4,536,463,514,0.00082296182769087,0.00082070556890358,0.00087107494227636,-0.3,0,-0.700000000000003,0.0871074942276369,6.98099002203456,0.0345046096778043,79983.8235294118,"Group1",1075.36299014709,6636.13513513513,6686.89189189189,9138,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",634945.2,NA,NA,NA,1,98,33,0.00058262239529146,0.000196189173924675,182,8,36.49316466818,8,-22,0.058262239529146,0.0584694139336193
2013,"Greater Sudbury",164,122.8,1062.19591476656,"Ontario",-275,373,129,81,185,1632,1530,102,168671,71600,585.333333333333,753,994.75,952.5,66.68,65.93,821.395833333333,6.71100512886938,-0.00389834434561731,3100,90.6,84.3,67.9,16.4,6.3,50.4,7,64.3,59.8,2.8,431,480,410,0.00087107494227636,0.00087066975973092,0.00097500074314081,0.4,-0.0999999999999996,1.3,0.097500074314081,6.96809366196938,-0.0128963600651781,83603.5294117647,"Group1",1096.15518898377,6779.78378378378,6619.08108108108,9238,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",649490.1,NA,NA,NA,1,12,-69,0.0000711444172382923,-0.000409080399120181,-86,18,-13.7871720589701,18,67,0.00711444172382923,0.0071341517790791
2014,"Greater Sudbury",280,125.2,1055.70713525027,"Ontario",-415,28,-25,88,113,1630,1593,37,168522,80600,586.333333333333,734.25,1038.75,970,61.18,63.95,832.333333333333,6.72423300161166,0.013227872742279,9000,89.3,83.5,66.3,17.2,5.8,51.6,6.5,63.4,59.3,3.8,271,356,390,0.00097500074314081,0.00097846774337893,0.00166003640222682,1,-0.5,-0.899999999999999,0.166003640222682,6.9619660917587,-0.00612757021067711,94112.3529411765,"Group1",1101.97838053709,6760.13513513513,6224.48648648649,9513,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",676838.4,NA,NA,NA,1,-265,-353,-0.00157249498581788,-0.00209468199997626,-277,116,-6.48877951628992,116,-72,-0.157249498581788,-0.157110588067895
2015,"Greater Sudbury",160,126.6,1083.91034755134,"Ontario",-333,-40,30,117,140,1710,1514,196,168602,67200,616,772,1077.5,991,59.37,64.49,864.125,6.76171743426543,0.0374844326537653,-13400,89.4,82.9,65.4,17.5,6.5,51.3,7.3,63.5,58.9,3.2,247,375,227,0.00166003640222682,0.00166463541511846,0.00094943093483343,-0.6,0.8,0.100000000000001,0.0949430934833434,6.98833047336839,0.0263643816096879,78465.8823529412,"Group1",1118.3942242005,6037.02702702703,4321.54054054054,9575,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",706836.6,NA,NA,NA,1,3,-114,0.0000177933832338881,-0.000676148562887747,268,-120,28.2032123010699,-120,27,0.00177933832338881,0.00178018300281269
2016,"Greater Sudbury",212,128.4,1084.76745846314,"Ontario",-16,-199,332,171,500,1699,1621,78,169136,71300,608.666666666667,789.5,1086.5,1023.75,66.62,62.53,877.104166666667,6.77662576144961,0.0149083271841768,4100,90.1,82.7,66.3,16.3,7.4,51,8.2,63.9,58.7,4.7,289,306,359,0.00094943093483343,0.00094859222984389,0.00125739908186143,1.5,0.899999999999999,0.399999999999999,0.125739908186143,6.98912091900678,0.00079044563839225,83253.2352941177,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,8974,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",733760.7,NA,NA,NA,1,562,391,0.00332276984202062,0.00231174912496453,559,52,0.857110911799964,52,360,0.332276984202062,0.33332937924817
2017,"Greater Sudbury",157,130.4,1144.08966002045,"Ontario",26,-163,576,NA,684,1525,1630,-105,169578,75600,664.333333333333,860.333333333333,1146,1087.25,75.52,76.9,939.479166666667,6.84532564369192,0.0686998822423117,4300,88.2,82.3,66,16.3,5.9,53.6,6.7,62.2,58,4.2,195,175,325,0.00125739908186143,0.0012579959886543,0.00092824709109828,-0.5,-1.5,-1.7,0.0928247091098288,7.0423645430124,0.0532436240056198,88274.1176470588,"Group1",1151.14407332947,6814.2972972973,8378.78378378378,9527,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",764464.8,NA,NA,NA,1,605,NA,0.00356767976978146,NA,43,-55,59.3222015573101,-55,184,0.356767976978146,0.357700312174818
2018,"Greater Sudbury",217,133.4,1123.41972763618,"Ontario",-43,201,1737,NA,1873,1548,1705,-157,171452,78100,647.666666666667,875.75,1147.75,1103.75,79.87,88.92,943.729166666667,6.84983922526439,0.00451358157247217,2500,89.1,83.3,69.7,13.6,5.8,54.4,6.5,62.1,58,2.1,189,186,177,0.00092824709109828,0.00093118705590681,0.00127964712403732,-2.1,-0.2,-0.100000000000001,0.127964712403732,7.0241326405959,-0.018231902416499,91193.2352941177,"Group1",1173.55346482164,7718.32432432432,10873.3243243243,9662,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",800375.6,NA,NA,NA,1,1673,NA,0.00975783309614353,NA,1068,60,-20.6699323842702,60,1189,0.975783309614353,0.986566653693286
2019,"Greater Sudbury",266,136,1156.09221813726,"Ontario",31,92,436,NA,633,1468,1708,-240,171968,83300,681.666666666667,918,1194.25,1166.5,82.44,95.32,990.104166666667,6.89781015644874,0.0479709311843495,5200,92.4,87.3,73.4,13.9,5.1,52,5.5,64,60.5,2.2,202,181,205,0.00127964712403732,0.00128299120234604,0.00155145463453328,0.1,-1,1.9,0.155145463453328,7.05280081952572,0.0286681789298209,97265,"Group1",1209.29839692634,8011.75675675676,11422.7837837838,10142,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",833628.8,NA,NA,NA,1,424,NA,0.00246557499069594,NA,-1249,49,32.6724905010801,49,-1240,0.246557499069594,0.247299535730117
2006,"Halifax",1759,109.1,1100.21035747021,"Nova Scotia",-620,441,246,174,1351,3819,2447,1372,384658,64800,577,639.25,1011.25,796,123.17,154.6,755.875,6.62787601859338,0.0416468941257442,NA,216,204.6,166.9,37.7,11.4,96.7,5.3,69.1,65.4,3,2511,2258,2091,0.00366117577845947,0.00368694309042003,0.00460543540870294,-0.3,NA,NA,0.460543540870294,7.00325667456739,0.0222108357486244,75663.5294117647,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000212","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461164","3.1.1",29919.4,NA,NA,NA,1,2103,1929,0.00546719423487878,0.00501484435524544,2042,365,24.16721105276,365,938,0.546719423487877,0.550610043462324
2007,"Halifax",2264,111.5,1106.52623318386,"Nova Scotia",-868,1338,-213,-1667,1697,3928,2684,1244,386402,70600,579,664.25,1049.25,815.25,105.93,125.65,776.9375,6.65535990955193,0.0274838909585569,5800,221.2,209.4,171.5,37.8,11.8,94.4,5.3,70.1,66.3,3,2489,2469,2149,0.00460543540870294,0.00461980501743917,0.00588574785913721,0,0,1,0.588574785913721,7.0089808674648,0.005724192897409,82435.8823529412,"Group2",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000212","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461164","3.1.1",31047.5,NA,NA,NA,1,2073,3740,0.00536487906377296,0.00967903892836994,-30,505,6.31587571365003,505,346,0.536487906377296,0.53892028763213
2008,"Halifax",2155,114.1,1101.49233128834,"Nova Scotia",-107,1507,458,-1671,2198,4218,2628,1590,389919,69700,602,674.75,1051,838,96.67,117.09,791.4375,6.67385091221083,0.0184910026588936,-900,222.3,210.2,172.2,37.9,12.2,96.9,5.5,69.6,65.9,3.4,2096,1970,2593,0.00588574785913721,0.00592763261245222,0.00557709328626663,0.4,0.2,-0.5,0.557709328626663,7.00442120415583,-0.00455966330896374,81385,"Group2",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000212","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461164","3.1.1",32563.7,NA,NA,NA,1,3681,5352,0.00944042224154247,0.0137259276926746,1608,-109,-5.0339018955201,-109,501,0.944042224154247,0.952634820730741
2009,"Halifax",1928,114.4,1153.37638403263,"Nova Scotia",-98,1492,1100,-1671,2572,4132,2658,1474,393688,69200,639.333333333333,695.75,1111,877.5,98.22,121.28,830.895833333333,6.72250443601561,0.0486535238047781,-500,231,216.2,177.8,38.3,14.9,92.2,6.5,71.5,66.9,2.8,1733,1633,2071,0.00557709328626663,0.00560237925637839,0.00494461670244333,-0.6,1,1.90000000000001,0.494461670244333,7.05044890588294,0.0460277017271107,80801.1764705882,"Group2",1060.69803085428,6315.64864864865,6902.13513513513,17378,"2016A000212","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461164","3.1.1",31954,NA,NA,NA,1,3948,5619,0.0100282457174209,0.0142727235780618,267,-227,51.8840527442901,-227,374,1.00282457174209,1.01251798450447
